Run,Gen,Rule,Fitness,all_potential_farms,combine,compare_distance,compare_dryness,compare_quality,compare_water_availability,compare_yeild,desire_migration,desire_social_presence,divide,get_max_one_of,get_min_one_of,homophily_age,homophily_agricultural_productivity,multiply,potential_family_farms,potential_farms_near_best_performers,potential_neighborhood_farms,subtract
0,0.0,( get-max-one-of (( potential-neighborhood-farms  ) ) (( divide (( combine (( desire-migration  ) ) (( compare-dryness  ) )  ) ) (( compare-dryness  ) )  ) )  ) ,2673.7853316973665,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( compare-yeild  ) )  ) ,1861.5345820048599,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( compare-quality  ) )  ) ,2673.146647679473,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( multiply (( desire-migration  ) ) (( desire-migration  ) )  ) )  ) ,2157.4422356114183,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( compare-yeild  ) )  ) ,1793.5331053537882,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( compare-yeild  ) )  ) ,1287.099063786467,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( multiply (( desire-migration  ) ) (( desire-migration  ) )  ) )  ) ,1240.2596502345787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( compare-quality  ) )  ) ,1005.9279298240007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( compare-quality  ) )  ) ,2662.494694830394,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( desire-social-presence  ) )  ) ,944.4453398688556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( multiply (( compare-water-availability  ) ) (( homophily-agricultural-productivity  ) )  ) )  ) ,2618.361510563429,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( desire-social-presence  ) )  ) ,970.5853903701628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( desire-social-presence  ) )  ) ,984.8634423106586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( desire-social-presence  ) )  ) ,1909.1676196709382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( desire-social-presence  ) )  ) ,2667.08680023729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,1275.8452100470495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( multiply (( divide (( compare-quality  ) ) (( compare-distance  ) )  ) ) (( desire-social-presence  ) )  ) )  ) ,2662.792519142263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) )  ) ,981.7983499680568,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( multiply (( compare-water-availability  ) ) (( combine (( compare-water-availability  ) ) (( compare-distance  ) )  ) )  ) )  ) ,1703.4773259424383,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) )  ) ,1496.3602507417793,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) )  ) ,1683.7505753525384,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) )  ) ,2673.2904817845747,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,1168.1425426719118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-water-availability  ) ) (( desire-migration  ) )  ) )  ) ,2.449489742783178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( multiply (( compare-quality  ) ) (( homophily-agricultural-productivity  ) )  ) )  ) ,15.524174696260026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-neighborhood-farms  ) ) (( compare-quality  ) )  ) ,3.8729833462074175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( homophily-agricultural-productivity  ) )  ) ,3.1622776601683795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( subtract (( compare-water-availability  ) ) (( compare-yeild  ) )  ) )  ) ,4.690415759823429,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-water-availability  ) ) (( desire-migration  ) )  ) )  ) ,2.6457513110645907,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-water-availability  ) ) (( desire-migration  ) )  ) )  ) ,3.1622776601683795,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-water-availability  ) ) (( desire-migration  ) )  ) )  ) ,1.7320508075688774,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( compare-dryness  ) )  ) ,2.6457513110645903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-neighborhood-farms  ) ) (( compare-distance  ) )  ) ,10.295630140987,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( homophily-age  ) )  ) ,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-neighborhood-farms  ) ) (( compare-yeild  ) )  ) ,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,( get-max-one-of (( all-potential-farms  ) ) (( homophily-age  ) )  ) ,14.247806848775005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( compare-dryness  ) )  ) ,5.47722557505166,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( homophily-age  ) )  ) ,2.6457513110645907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( compare-dryness  ) )  ) ,2.8284271247461903,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( compare-dryness  ) )  ) ,3.1622776601683795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( subtract (( homophily-agricultural-productivity  ) ) (( compare-water-availability  ) )  ) )  ) ,2.6457513110645907,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,( get-min-one-of (( potential-neighborhood-farms  ) ) (( desire-social-presence  ) )  ) ,6.5574385243019995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( combine (( compare-distance  ) ) (( compare-water-availability  ) )  ) )  ) ,3.8729833462074175,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( subtract (( homophily-agricultural-productivity  ) ) (( compare-water-availability  ) )  ) )  ) ,10.862780491200215,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( subtract (( homophily-agricultural-productivity  ) ) (( compare-water-availability  ) )  ) )  ) ,9.797958971132712,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( subtract (( homophily-agricultural-productivity  ) ) (( compare-water-availability  ) )  ) )  ) ,9.433981132056603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( subtract (( homophily-agricultural-productivity  ) ) (( compare-water-availability  ) )  ) )  ) ,8.18535277187245,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0,( get-max-one-of (( all-potential-farms  ) ) (( multiply (( desire-social-presence  ) ) (( desire-migration  ) )  ) )  ) ,6.48074069840786,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( divide (( compare-quality  ) ) (( subtract (( compare-distance  ) ) (( desire-social-presence  ) )  ) )  ) )  ) ,2.4494897427831783,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( subtract (( multiply (( compare-quality  ) ) (( desire-social-presence  ) )  ) ) (( desire-migration  ) )  ) )  ) ,2.8284271247461903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( multiply (( desire-migration  ) ) (( desire-migration  ) )  ) )  ) ,3.7416573867739418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( divide (( compare-quality  ) ) (( subtract (( compare-distance  ) ) (( desire-social-presence  ) )  ) )  ) )  ) ,6.2449979983983965,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( divide (( compare-quality  ) ) (( subtract (( compare-distance  ) ) (( desire-social-presence  ) )  ) )  ) )  ) ,7.416198487095662,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( subtract (( multiply (( compare-quality  ) ) (( desire-social-presence  ) )  ) ) (( desire-migration  ) )  ) )  ) ,4.242640687119285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( divide (( compare-quality  ) ) (( subtract (( compare-distance  ) ) (( desire-social-presence  ) )  ) )  ) )  ) ,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-quality  ) )  ) ,3.4641016151377544,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( compare-dryness  ) )  ) ,6.4807406984078595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( desire-social-presence  ) )  ) ,2.449489742783178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-neighborhood-farms  ) ) (( desire-social-presence  ) )  ) ,5.47722557505166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( desire-social-presence  ) )  ) ,5.5677643628300215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( desire-social-presence  ) )  ) ,7.6157731058639095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-farms-near-best-performers  ) ) (( compare-yeild  ) )  ) ,13.07669683062202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( desire-social-presence  ) )  ) ,4.358898943540674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-neighborhood-farms  ) ) (( subtract (( compare-yeild  ) ) (( multiply (( compare-yeild  ) ) (( compare-dryness  ) )  ) )  ) )  ) ,5.385164807134505,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( compare-dryness  ) )  ) ,6.782329983125267,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-quality  ) )  ) ,3.6055512754639887,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( all-potential-farms  ) ) (( compare-water-availability  ) )  ) ,5.916079783099617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( subtract (( compare-yeild  ) ) (( multiply (( compare-yeild  ) ) (( compare-dryness  ) )  ) )  ) )  ) ,8.06225774829855,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0,1.0,( get-max-one-of (( potential-neighborhood-farms  ) ) (( compare-quality  ) )  ) ,11.04536101718726,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-quality  ) )  ) ,9.055385138137416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-quality  ) )  ) ,7.937253933193773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( combine (( compare-dryness  ) ) (( desire-migration  ) )  ) )  ) ,1498.7488115091198,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( multiply (( compare-quality  ) ) (( compare-quality  ) )  ) )  ) ,1229.2591264660202,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( divide (( homophily-age  ) ) (( compare-dryness  ) )  ) )  ) ,1246.5456269226595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-max-one-of (( all-potential-farms  ) ) (( multiply (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) ) (( divide (( desire-migration  ) ) (( compare-water-availability  ) )  ) )  ) )  ) ,1113.8204523171594,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( all-potential-farms  ) ) (( compare-dryness  ) )  ) ,1222.2786098103807,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( all-potential-farms  ) ) (( multiply (( multiply (( multiply (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) ) (( divide (( desire-migration  ) ) (( compare-water-availability  ) )  ) )  ) ) (( compare-distance  ) )  ) ) (( divide (( desire-migration  ) ) (( compare-water-availability  ) )  ) )  ) )  ) ,2670.417383106992,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( all-potential-farms  ) ) (( multiply (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) ) (( divide (( desire-migration  ) ) (( compare-water-availability  ) )  ) )  ) )  ) ,1855.4064244795545,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,1.0,( get-max-one-of (( all-potential-farms  ) ) (( multiply (( multiply (( compare-dryness  ) ) (( compare-distance  ) )  ) ) (( divide (( desire-migration  ) ) (( compare-water-availability  ) )  ) )  ) )  ) ,1231.385804693234,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-neighborhood-farms  ) ) (( combine (( compare-yeild  ) ) (( compare-dryness  ) )  ) )  ) ,2670.651231441503,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-quality  ) )  ) ,901.085456546714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-neighborhood-farms  ) ) (( subtract (( multiply (( homophily-age  ) ) (( compare-yeild  ) )  ) ) (( subtract (( desire-migration  ) ) (( compare-yeild  ) )  ) )  ) )  ) ,2659.2512103973927,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
0,0.0,( get-min-one-of (( all-potential-farms  ) ) (( desire-migration  ) )  ) ,876.8842569005337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( desire-migration  ) )  ) ,891.6781930719172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( desire-migration  ) )  ) ,1816.7366347382347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( desire-migration  ) )  ) ,2662.784632673095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( all-potential-farms  ) ) (( desire-migration  ) )  ) ,928.4519373667114,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,( get-max-one-of (( potential-family-farms  ) ) (( compare-dryness  ) )  ) ,2663.3193574935785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-neighborhood-farms  ) ) (( compare-yeild  ) )  ) ,2658.639313633949,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-dryness  ) ) (( compare-dryness  ) )  ) )  ) ,859.3160070660851,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.0,( get-min-one-of (( potential-family-farms  ) ) (( compare-distance  ) )  ) ,1391.4280434143905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-family-farms  ) ) (( compare-dryness  ) )  ) ,813.1402093120225,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-distance  ) ) (( compare-dryness  ) )  ) )  ) ,1046.7592846495309,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,( get-min-one-of (( potential-farms-near-best-performers  ) ) (( combine (( compare-dryness  ) ) (( compare-dryness  ) )  ) )  ) ,1212.7670839860375,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
